molecule,Group,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600
1,Adenom,30.44273205,38.36157227,23.37359897,10.24798019,28.74569784,42.78314022,111.9362604,78.01590322,26.75023391,123.1558632,38.21242824,2.696654643,30.72728107
2,Adenom,19.40401002,32.85531189,14.86352085,11.55020292,14.27451613,37.82670041,81.78798442,62.62567025,21.92212222,94.9531184,26.21151137,2.234264433,24.85754041
3,Adenom,26.86357159,41.29165739,18.3056162,15.35864007,23.23301138,67.99030077,146.9148367,98.06319005,27.3695167,149.7896485,38.32909719,2.082214842,33.19740108
4,Adenom,35.51789782,34.83024293,18.65289107,15.92831962,26.88956726,57.84434371,135.403187,91.94635114,31.32323071,139.1520028,36.64604838,3.25726518,35.12310498
5,Adenom,27.38910457,32.06505137,17.35429922,13.89281682,20.70322994,46.48472019,105.7662291,69.88621163,25.04852704,107.4920471,29.62325126,2.405909416,28.85541238
6,Adenom,27.62075038,33.89007264,19.35267365,12.68473678,22.0340709,49.00505357,110.5011272,82.50113057,23.86386278,123.3908127,33.69015582,2.705261456,28.8094262
7,Adenom,27.66277937,44.39905622,23.6960036,16.21331985,25.52166946,67.23710404,147.849114,100.035123,27.37565702,144.2045342,38.87691566,0.771132095,31.07811363
8,Adenom,37.11164604,47.61940511,21.69956449,15.16251281,18.2783611,83.15859401,176.4166828,101.3623194,32.92947813,158.7178891,43.77430194,-0.265817876,37.25055704
9,Adenom,32.35318375,32.04416737,15.91401437,11.37948104,20.1429648,53.79151462,119.082955,76.00287839,27.19590597,119.0410909,31.29038922,0.561881704,30.24127048
10,Adenom,24.00224651,26.31297024,13.24707586,12.14397145,15.63179708,39.72867863,76.932907,50.08379947,18.13445054,78.43630387,18.95319944,1.832394564,18.67149339
11,Adenom,27.45518329,36.22469537,17.11952008,10.84437684,21.37054642,63.29751946,140.2089855,82.59852602,30.17744916,128.4255213,34.21727692,0.115659162,31.77001789
12,Adenom,31.25700171,44.67486081,23.72712798,11.86455474,28.62903725,63.46318825,145.7726332,92.53089139,31.59890424,138.7054775,39.64691377,0.871366503,33.79595039
13,Adenom,33.13792923,44.27964145,20.37084082,12.55801094,27.85815916,67.88618475,152.5365951,102.9252634,33.97038244,154.0277001,41.05438206,1.530206794,35.8128256
14,Adenom,27.31429954,33.84363516,18.6043015,15.34146072,23.98692165,52.38369307,118.8836616,81.25889304,27.71064659,129.4159701,36.28281504,2.408406487,32.44396856
15,Adenom,36.44035522,49.17501381,17.26061041,18.14611867,8.322832666,87.13943871,146.1261311,101.076505,43.66333602,144.1695385,40.16437824,1.626175297,37.08274408
16,Adenom,38.18642877,46.56734971,15.87046695,16.54112609,15.32483548,68.36207682,114.9242467,86.40255018,32.23420926,103.8920473,26.11470604,0.803895395,26.47185989
17,Adenom,42.12656736,53.5193651,17.44962195,18.99687763,12.78139103,92.69043123,145.6299047,100.4128773,37.78166199,132.3355477,33.58268474,0.995849564,32.44410706
18,Adenom,34.05383632,50.09318089,21.01179937,18.47357655,13.38354613,86.0414392,142.2858021,101.6465973,37.54012394,135.7534774,39.62817003,-0.359117312,35.91007257
19,Adenom,27.39988263,28.18593612,14.30395738,15.01974206,14.11862556,38.04481534,90.01601365,79.1310155,21.02750105,115.8165811,47.02075452,-0.546944605,39.05351853
20,Adenom,30.79424118,37.20979701,18.54489446,19.5779071,16.94720628,46.05108105,104.6939439,98.27061463,25.52299876,137.4292019,50.81856082,-1.930627604,43.4580368
21,Adenom,31.64627304,38.56689229,17.55383988,22.10397508,11.36621907,50.60784641,115.1989554,100.9970573,25.8285842,146.8109401,53.4421911,-3.436233068,49.34609784
22,Adenom,23.33683982,40.40661592,13.58043953,21.59518791,11.13559453,51.26665672,111.112748,87.84291453,16.4389128,133.2036246,47.67444069,-12.61871359,43.06443385
23,Adenom,19.41384983,25.05463445,12.1622492,19.54322503,5.425199524,27.19045508,68.34108635,49.70874605,15.03307142,77.48955344,28.24989395,0.642141355,29.90601924
24,Adenom,28.67659437,49.94429697,9.795158306,17.76686831,15.85339035,44.46074771,127.9171168,73.97464905,23.6406604,118.6860408,41.81663779,-0.347514655,39.28072321
25,Adenom,41.0290627,39.04372847,18.94537578,30.59584493,20.98369373,54.80603295,141.7064191,112.2096007,30.66038936,166.505093,44.23210608,3.072526083,38.96794139
26,Adenom,31.61876976,30.83932619,15.71727156,23.82470064,15.28955412,40.3607854,83.09570279,63.13999189,16.19235825,98.8510707,22.69840571,3.501047924,23.39459519
27,Adenom,68.03434095,67.12361102,22.63516436,35.98930533,27.95200898,89.01052061,243.6180802,183.5075949,44.91300269,248.6222093,68.77019837,-1.622862327,57.63505479
28,Adenom,58.56223541,60.02842911,23.79059986,30.0087812,30.09477004,78.37791621,204.2618794,157.1294077,33.66948966,201.7387638,56.31387074,-0.896185626,44.1370437
29,Adenom,48.99026326,44.99222667,20.75978583,37.21100815,13.8649071,69.50524382,191.00384,140.0621446,30.71267693,202.9166278,69.41958833,-1.276098831,52.35127715
30,Adenom,68.15522564,66.86619917,22.07059886,36.29579157,28.64860042,93.76437211,254.0038282,170.0152635,43.30765318,234.0554123,69.94539437,-3.009932265,57.25795277
